text,label
నా overflow status తెలియజేయండి,NORMAL
requesting overflow information,NORMAL
sanitation లేక చనిపోతున్నాము,CRITICAL
sanitation 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర sanitation సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency sanitation needed urgently please help,CRITICAL
sanitation 3 నెలలుగా రాలేదు,HIGH
sanitation ఆపేసారు కారణం తెలియదు,HIGH
నా sanitation తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
sanitation stopped for months please help,HIGH
sanitation ఆలస్యం అవుతుంది,MEDIUM
sanitation సమస్య పరిష్కరించండి,MEDIUM
నా sanitation ఇంకా రాలేదు,MEDIUM
sanitation delay problem please solve,MEDIUM
sanitation కోసం దరఖాస్తు చేసాను,NORMAL
sanitation సమాచారం కావాలి,NORMAL
నా sanitation status తెలియజేయండి,NORMAL
requesting sanitation information,NORMAL
cleaning లేక చనిపోతున్నాము,CRITICAL
cleaning 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర cleaning సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency cleaning needed urgently please help,CRITICAL
cleaning 3 నెలలుగా రాలేదు,HIGH
cleaning ఆపేసారు కారణం తెలియదు,HIGH
నా cleaning తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
cleaning stopped for months please help,HIGH
cleaning ఆలస్యం అవుతుంది,MEDIUM
cleaning సమస్య పరిష్కరించండి,MEDIUM
నా cleaning ఇంకా రాలేదు,MEDIUM
cleaning delay problem please solve,MEDIUM
cleaning కోసం దరఖాస్తు చేసాను,NORMAL
cleaning సమాచారం కావాలి,NORMAL
నా cleaning status తెలియజేయండి,NORMAL
requesting cleaning information,NORMAL
రోడ్డు లేక చనిపోతున్నాము,CRITICAL
రోడ్డు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర రోడ్డు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency రోడ్డు needed urgently please help,CRITICAL
రోడ్డు 3 నెలలుగా రాలేదు,HIGH
రోడ్డు ఆపేసారు కారణం తెలియదు,HIGH
నా రోడ్డు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
రోడ్డు stopped for months please help,HIGH
రోడ్డు ఆలస్యం అవుతుంది,MEDIUM
రోడ్డు సమస్య పరిష్కరించండి,MEDIUM
నా రోడ్డు ఇంకా రాలేదు,MEDIUM
రోడ్డు delay problem please solve,MEDIUM
రోడ్డు కోసం దరఖాస్తు చేసాను,NORMAL
రోడ్డు సమాచారం కావాలి,NORMAL
నా రోడ్డు status తెలియజేయండి,NORMAL
requesting రోడ్డు information,NORMAL
గుంత లేక చనిపోతున్నాము,CRITICAL
గుంత 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర గుంత సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency గుంత needed urgently please help,CRITICAL
గుంత 3 నెలలుగా రాలేదు,HIGH
గుంత ఆపేసారు కారణం తెలియదు,HIGH
నా గుంత తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
గుంత stopped for months please help,HIGH
గుంత ఆలస్యం అవుతుంది,MEDIUM
గుంత సమస్య పరిష్కరించండి,MEDIUM
నా గుంత ఇంకా రాలేదు,MEDIUM
గుంత delay problem please solve,MEDIUM
గుంత కోసం దరఖాస్తు చేసాను,NORMAL
గుంత సమాచారం కావాలి,NORMAL
నా గుంత status తెలియజేయండి,NORMAL
requesting గుంత information,NORMAL
మరమ్మతులు లేక చనిపోతున్నాము,CRITICAL
మరమ్మతులు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర మరమ్మతులు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency మరమ్మతులు needed urgently please help,CRITICAL
మరమ్మతులు 3 నెలలుగా రాలేదు,HIGH
మరమ్మతులు ఆపేసారు కారణం తెలియదు,HIGH
నా మరమ్మతులు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
మరమ్మతులు stopped for months please help,HIGH
మరమ్మతులు ఆలస్యం అవుతుంది,MEDIUM
మరమ్మతులు సమస్య పరిష్కరించండి,MEDIUM
నా మరమ్మతులు ఇంకా రాలేదు,MEDIUM
మరమ్మతులు delay problem please solve,MEDIUM
మరమ్మతులు కోసం దరఖాస్తు చేసాను,NORMAL
మరమ్మతులు సమాచారం కావాలి,NORMAL
నా మరమ్మతులు status తెలియజేయండి,NORMAL
requesting మరమ్మతులు information,NORMAL
నిర్వహణ లేక చనిపోతున్నాము,CRITICAL
నిర్వహణ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర నిర్వహణ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency నిర్వహణ needed urgently please help,CRITICAL
నిర్వహణ 3 నెలలుగా రాలేదు,HIGH
నిర్వహణ ఆపేసారు కారణం తెలియదు,HIGH
నా నిర్వహణ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
నిర్వహణ stopped for months please help,HIGH
నిర్వహణ ఆలస్యం అవుతుంది,MEDIUM
నిర్వహణ సమస్య పరిష్కరించండి,MEDIUM
నా నిర్వహణ ఇంకా రాలేదు,MEDIUM
నిర్వహణ delay problem please solve,MEDIUM
నిర్వహణ కోసం దరఖాస్తు చేసాను,NORMAL
నిర్వహణ సమాచారం కావాలి,NORMAL
నా నిర్వహణ status తెలియజేయండి,NORMAL
requesting నిర్వహణ information,NORMAL
వీధి లేక చనిపోతున్నాము,CRITICAL
వీధి 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర వీధి సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
